LOSS,ACCURACY
1.012192,0.5248227
1.0102057,0.52486795
0.9843568,0.5253497
0.9251367,0.52647567
0.95155823,0.52715516
0.94517195,0.52782536
0.9024463,0.5289116
0.89824194,0.5295608
0.87193966,0.53083056
0.97724366,0.5310417
1.0225205,0.53104305
0.9463882,0.53125
0.97450244,0.53186274
0.9860729,0.53185874
1.0749528,0.53125
0.95170486,0.5322516
0.98697317,0.53244424
0.8347132,0.534019
1.0755364,0.5336085
0.9449386,0.53398436
0.9839036,0.5345497
0.9773212,0.53491515
0.9953379,0.53470093
1.0133338,0.5346799
0.9343238,0.53541666
0.88638836,0.53614455
0.988971,0.5361153
0.96270806,0.53627235
1.0346434,0.53587276
0.8860035,0.53658086
0.86348414,0.5376462
0.97492504,0.53815407
0.915177,0.5388367
1.0013485,0.5386135
1.0054158,0.5385714
1.0944275,0.5379972
1.0001895,0.5381356
1.0989443,0.53739464
1.0068338,0.5373603
0.921439,0.5378472
0.9489356,0.5381561
0.9732644,0.53846157
0.9924177,0.5384221
1.0103815,0.5382133
0.90161043,0.5388514
1.063714,0.53847444
0.90814227,0.5391043
0.95330274,0.53922874
0.9847551,0.53918654
0.9089636,0.5398026
0.9035432,0.54073954
0.9376006,0.5411784
0.99779904,0.54128885
1.0015883,0.54139817
1.1375071,0.54054487
0.9446088,0.54097575
1.0247387,0.5409264
1.0309747,0.5407197
0.9084534,0.5414573
0.9579315,0.5417187
0.97725713,0.54182214
0.94473886,0.5420792
0.9682243,0.5421798
1.0109836,0.54212624
1.0204673,0.5419207
0.83357,0.54277915
0.9858293,0.5428744
1.1201432,0.5420673
0.9788431,0.54201555
1.0334488,0.54181546
1.025894,0.5416173
0.88208026,0.5423054
1.0303829,0.5419601
1.0567404,0.541764
1.0014676,0.54171515
1.0338203,0.54152197
1.0064245,0.54133064
0.9995425,0.5412844
1.0344015,0.5409532
1.0577408,0.54048294
1.0370911,0.5402998
0.9677552,0.5403998
1.0087649,0.54049885
1.0177741,0.5405971
0.9626338,0.54083335
0.90993625,0.54134405
1.0333837,0.5412996
1.0647681,0.54111844
0.8950026,0.54175764
1.015163,0.5415761
0.9793904,0.54193723
1.031707,0.54175645
1.1262625,0.5411749
0.9455877,0.5416667
0.96472794,0.5418883
1.0448314,0.5417108
0.97090185,0.54179853
0.9126773,0.5421481
0.92772484,0.54262555
0.8937496,0.54296875
1.0239632,0.5427905
0.9458668,0.54300106
0.9755129,0.54320985
0.78754705,0.54431355
1.0295007,0.5442602
0.7813023,0.5450965
0.94264066,0.5452935
0.94584745,0.5453629
1.0212816,0.5450552
1.0096563,0.545
0.89585966,0.54544324
0.9082762,0.5457589
1.0811409,0.5452075
0.93613195,0.5455217
0.92945445,0.54583335
1.0190855,0.5456543
1.0247104,0.54559827
0.9599521,0.5456638
1.123073,0.5451255
0.9828699,0.5451923
1.0441815,0.54501915
0.85395724,0.545563
1.1130295,0.5450333
0.89644855,0.54545456
0.94468564,0.54575473
1.0563279,0.5455827
1.0882018,0.5451779
0.9197726,0.54559237
0.90921086,0.54588753
0.88117397,0.54641205
0.95120525,0.5465867
1.0067793,0.5466452
0.8588468,0.54716116
1.0439879,0.546989
1.011025,0.54704547
0.8929462,0.5475544
1.0595917,0.54738265
0.9149568,0.54766184
0.9263933,0.54793906
0.9636526,0.5479911
0.96322143,0.54815394
0.9728763,0.5482048
1.1369542,0.54759276
0.9878458,0.5476453
0.98331106,0.54769737
0.9083691,0.5480769
1.0795887,0.54769164
1.0199442,0.54763454
1.0002257,0.54757786
1.0093931,0.54752153
1.010069,0.5474656
1.0640936,0.5471961
0.9634397,0.54735494
1.0128058,0.54740644
1.0018713,0.5473517
0.9163693,0.54761404
1.0234762,0.5475589
0.9323242,0.54771394
1.0668861,0.5474498
0.90515035,0.5478125
1.0326378,0.5476537
1.202341,0.546875
0.9504555,0.5470297
0.94088167,0.5470806
0.9866588,0.5471311
1.1259292,0.54667073
1.0815549,0.54631513
0.9970029,0.54626626
1.0113447,0.54631877
1.0132775,0.54627013
1.031903,0.54612136
1.013127,0.54607373
0.9473517,0.54632586
0.9310492,0.54657644
1.0003219,0.5465278
0.9918745,0.5464794
0.87497926,0.5469243
1.1583841,0.5463836
0.9346696,0.5466301
1.0262045,0.54648435
1.0030688,0.5464369
1.0874318,0.5461956
0.98037136,0.5462461
0.8446538,0.54677856
1.0262619,0.5466346
0.95805913,0.54677916
0.95143163,0.5468272
0.9765391,0.546875
0.9615819,0.54701746
0.98313737,0.5470644
1.0152998,0.5470166
1.0392663,0.546875
0.9983771,0.5468281
1.0653038,0.54650074
0.96930283,0.5465485
0.96355236,0.546689
1.0085984,0.5466432
1.0354019,0.54650515
0.7924604,0.54719764
1.0899903,0.546875
1.0458866,0.54673755
1.024522,0.5466009
0.9286481,0.54682946
1.1008976,0.5464208
0.9703349,0.54646736
1.0040772,0.54642344
1.0973729,0.54601943
0.941715,0.5461566
1.0712109,0.54584527
1.0345424,0.54580355
1.0737765,0.545584
1.0528121,0.54536575
1.0841495,0.54497164
0.96591735,0.54510945
0.91583806,0.5453345
0.9922664,0.54538274
1.0954247,0.54508054
1.0802689,0.54486734
0.82577395,0.5453517
1.1405393,0.5448785
0.86519563,0.54527354
1.0909617,0.5449758
0.94938475,0.54511017
1.0182968,0.54515797
0.883104,0.5454623
1.0548471,0.54525274
0.81786346,0.54581064
1.0403862,0.54560125
0.95376825,0.5457317
1.0997801,0.5454392
1.0138782,0.5454009
1.0844204,0.54519486
0.95525277,0.54532504
0.9992639,0.54528743
0.97288805,0.5453333
0.8539459,0.54571146
0.84904784,0.5460875
0.8976109,0.54637897
1.064856,0.5460917
0.98709446,0.5461349
1.0116856,0.5460958
0.90639883,0.54638416
1.0398316,0.54626304
1.0010476,0.54622394
0.95854896,0.5463474
0.9569298,0.5464702
1.0436281,0.54626936
1.0717113,0.54606956
0.93951994,0.5462725
0.8833826,0.5465545
1.0753766,0.5463555
0.86890256,0.54671556
1.034677,0.5465967
1.0264224,0.54647845
1.0694996,0.54620254
1.1031467,0.545928
0.9850846,0.5459698
0.9947684,0.54593277
0.95445204,0.54605263
0.97150177,0.5461719
0.92599213,0.5463685
0.9986081,0.54633087
1.1074547,0.54598325
1.023501,0.5459468
0.8499953,0.5462963
0.9203021,0.5464132
0.9448108,0.5465295
1.1400391,0.5461091
1.0924392,0.54584354
1.0308307,0.5457317
0.94925904,0.54584855
0.87537974,0.54619235
0.87751114,0.5466102
0.9085852,0.54679954
1.0873623,0.54646087
0.99748,0.54642427
0.9299282,0.54653776
0.9805907,0.54657596
0.99327964,0.54653937
1.1022842,0.5462798
1.0847116,0.5460214
0.9656978,0.54606044
0.9852872,0.5460993
0.9967744,0.54606426
0.9568229,0.54610294
1.0609287,0.5459214
0.81340516,0.5463993
0.8570276,0.54672897
0.926535,0.5469114
1.0400559,0.5467296
0.9336152,0.54683876
1.0007722,0.54680264
0.9539499,0.54691106
1.0881258,0.546659
1.0122983,0.5466236
1.0970027,0.5463733
0.9763151,0.5464102
0.9973277,0.5463756
1.0124427,0.5463411
1.0038556,0.5463068
1.0058185,0.5462727
0.95782685,0.5463094
0.90138215,0.54648703
0.8715652,0.5467342
1.049112,0.546559
0.91314685,0.54673487
1.0707926,0.5465604
0.86447203,0.546875
0.9619095,0.5469794
1.0950136,0.5467361
0.9753039,0.54677105
1.0343115,0.5466676
1.0040739,0.54663354
1.0063013,0.5465997
0.9798907,0.5466346
1.0478456,0.54653233
0.9591583,0.54656726
1.0435683,0.5463974
0.8781002,0.5466367
1.0647465,0.54646736
1.0177872,0.5464344
0.8587644,0.5467397
0.889531,0.54690874
0.95548385,0.5470097
0.8582021,0.547379
1.085453,0.5471432
1.0467297,0.5469754
1.0232528,0.546875
1.0112051,0.54677504
1.1223598,0.54647607
0.96949357,0.5465101
0.9364941,0.5466102
0.85820264,0.546908
0.9552621,0.5469409
1.0217234,0.5469079
1.0907502,0.54667807
1.0608084,0.5465147
0.82726216,0.5469404
0.98639894,0.5469076
0.9062685,0.5470703
0.8538378,0.54736227
0.98164886,0.5473288
1.0160314,0.5472956
1.0582343,0.54713327
0.9803194,0.547165
0.9147908,0.5473251
0.9210854,0.5474846
1.0826974,0.5472592
1.0085874,0.5471626
0.83767134,0.54751277
1.0503376,0.547416
0.98630565,0.54744667
1.0921766,0.5472236
0.96548903,0.54725456
0.92476785,0.5473485
1.0837345,0.547127
0.9609322,0.54715794
0.9833568,0.54718876
0.9692007,0.54728204
0.9389258,0.5474375
1.0701473,0.54728043
0.92754406,0.547373
1.1166465,0.54709244
1.0690168,0.546937
1.0360304,0.54684407
0.9849622,0.54693675
0.87081134,0.54715234
1.0410798,0.54705954
1.1319714,0.5467215
0.99373883,0.54675245
1.021075,0.5467221
0.84908754,0.5469971
0.88976425,0.54727095
0.95924526,0.5473614
1.0556523,0.5473301
0.9893556,0.5472989
0.9366612,0.5473888
0.86253816,0.5476593
1.198851,0.54714596
0.9153131,0.5472957
1.0298812,0.5472049
1.0570476,0.5470546
0.92672604,0.5471439
0.99676377,0.54711354
0.9574491,0.5472024
0.86489683,0.5474691
1.020165,0.5474383
0.90753376,0.54758525
0.892643,0.54779065
1.0151627,0.54770046
0.94163305,0.5477872
0.97042847,0.54781485
0.9805144,0.5478424
0.9598699,0.54786986
0.90030986,0.54807246
1.0301113,0.54798275
1.1232461,0.5477188
0.9798814,0.54780436
0.92394716,0.5479476
0.93044335,0.5480903
0.89011365,0.5482902
1.0224243,0.5482011
0.97737986,0.5482274
1.0777152,0.5480239
1.0662872,0.5478211
0.8739626,0.5480769
0.85119045,0.54838896
1.0643432,0.5483006
1.0271037,0.54821265
0.8862707,0.5484091
1.0266839,0.54837793
0.9333147,0.54851675
1.2341619,0.547977
1.0271251,0.54789037
0.8732414,0.5481419
1.0363854,0.5480553
0.9125593,0.54819345
1.0850857,0.5479951
1.0520911,0.5479092
1.0473504,0.54782367
0.9010443,0.54796124
1.0567718,0.54782027
0.9501513,0.54790187
0.9314468,0.54803854
0.94724,0.5481195
0.8815582,0.5483657
0.9870325,0.5483906
1.142351,0.5481404
0.95411515,0.5482206
1.0556077,0.54813594
1.0044155,0.5481064
0.8484839,0.5483501
0.94736224,0.5484293
1.0267572,0.5483994
0.94262534,0.54847825
1.1122196,0.54823136
0.9500494,0.5483102
0.9844263,0.5483348
1.1201044,0.5480894
0.9278084,0.548222
0.96658397,0.54824656
1.0638382,0.54810995
1.0317072,0.54802746
1.0420974,0.5479987
0.9171076,0.54813033
0.96013904,0.5481549
1.0321186,0.5480728
0.90732765,0.5482568
0.93218386,0.54833406
0.9480286,0.548411
1.0387769,0.5483291
1.0276612,0.54824746
1.1022305,0.548008
0.90676725,0.5481376
0.78109264,0.5485294
0.97369164,0.5485529
1.0386499,0.5484715
0.94201094,0.54854727
0.9450375,0.5486227
0.9007089,0.54875
0.9505845,0.54882485
1.1145151,0.54858804
1.0309093,0.54850745
1.0321199,0.54842716
1.0585775,0.54829544
0.94470865,0.5483705
1.0737988,0.5481878
0.9352319,0.54831415
0.97709113,0.54833746
0.951579,0.5484119
1.0798086,0.5482815
0.9509061,0.5483558
0.9605464,0.54842985
1.1467472,0.5481474
