LOSS,ACCURACY
2.0073745,0.65625
2.0409746,0.578125
2.048643,0.5520833
1.6065646,0.5546875
1.1093819,0.5875
1.3247826,0.5833333
1.3140142,0.57589287
1.2756375,0.5625
0.97691774,0.5625
0.9439431,0.56875
1.0931556,0.5681818
1.0271444,0.5677083
1.0292716,0.56490386
1.0212655,0.56026787
0.9803673,0.56458336
1.0499514,0.5625
1.0202954,0.5588235
1.103535,0.5503472
1.0664327,0.54605263
0.9821609,0.5515625
1.0715661,0.54761904
1.0344164,0.54829544
0.98049724,0.5529891
1.0061648,0.5546875
1.1369442,0.545
0.99652284,0.546875
0.9577857,0.5486111
1.0720507,0.546875
1.0889143,0.54310346
1.0609171,0.5416667
1.0634937,0.5393145
1.0838348,0.53808594
1.040424,0.5369318
0.9335216,0.53860295
1.1060371,0.53571427
1.0015624,0.5355903
0.889259,0.5396959
0.90846133,0.5444079
0.96318746,0.54647434
1.1005249,0.5445312
0.96304417,0.5457317
0.9667283,0.54761904
0.9370854,0.54869187
1.010738,0.546875
1.0483795,0.54583335
1.121703,0.5441576
1.1546497,0.5418883
0.9822136,0.5436198
0.9520113,0.54591835
0.95383906,0.546875
1.0064144,0.54718137
1.034106,0.54627407
0.91543126,0.5483491
1.0224296,0.5480324
0.9367678,0.55
1.0850744,0.54910713
0.84521,0.5520833
1.0274568,0.5522629
1.1548951,0.5503178
1.035296,0.55052084
0.91750795,0.5522541
1.1612551,0.55040324
0.99603343,0.5505952
1.1304799,0.5473633
1.03088,0.5471154
1.0145947,0.546875
1.1006486,0.54477614
1.0388542,0.5445772
1.0646905,0.54347825
1.0132233,0.5441964
0.9273601,0.54665494
1.0323045,0.54644096
1.0108342,0.54666096
1.049798,0.5456081
0.9964531,0.54625
0.978434,0.5472862
1.0511364,0.5466721
1.0170561,0.546875
1.023723,0.54628164
0.993011,0.54648435
1.0216918,0.5462963
0.8808474,0.5480183
1.0049444,0.54856926
1.142845,0.546875
1.0497942,0.54632354
0.8928603,0.5479651
0.9037044,0.5492098
0.9810048,0.54971594
1.0541236,0.54950845
0.78767824,0.5520833
1.1224039,0.5511676
0.7841963,0.5533288
0.8495195,0.5547715
0.8163899,0.55651593
1.1369337,0.5555921
0.866575,0.5569661
1.0715241,0.55637884
0.9150139,0.5570791
1.0051014,0.5574495
1.0325812,0.5571875
1.1365,0.5563119
0.9875023,0.55606616
1.1444621,0.5549151
1.0922793,0.55438703
0.9717173,0.5544643
1.0269289,0.5542453
0.8966186,0.5554907
1.0917683,0.5543981
1.0435016,0.5541858
