LOSS,ACCURACY
0.09780121,0.41108248
0.04854262,0.41135204
0.11411798,0.41066918
0.09388435,0.410625
0.061650395,0.4108911
0.10881072,0.40992647
0.09498733,0.4101942
0.088027716,0.41045672
0.05423093,0.4113095
0.08475959,0.41067216
0.09742993,0.41092288
0.103171885,0.4091435
0.06509662,0.40969038
0.092668,0.4099432
0.0991652,0.4107545
0.09778947,0.41015625
0.14642006,0.40956858
0.08666539,0.40899122
0.06971836,0.40869564
0.13996583,0.4078664
0.106634915,0.40758547
0.05392939,0.4088983
0.065589786,0.41018906
0.107586086,0.41041666
0.07852048,0.411157
0.16653472,0.40881148
0.13270384,0.40726626
0.0923723,0.40675405
0.09173125,0.407
0.06593323,0.40699404
0.089794695,0.40625
0.08856177,0.40625
0.063522756,0.40625
0.0668118,0.4060096
0.06392443,0.40648854
0.08471966,0.40696022
0.09678787,0.40648496
0.06851518,0.4067164
0.12431532,0.40671295
0.0558244,0.4071691
0.06829369,0.4071624
0.07497704,0.40783516
0.10772061,0.4073741
0.07414222,0.40736607
0.089422226,0.40713653
0.07133186,0.4069102
0.079931974,0.40625
0.077709794,0.40690103
0.06426525,0.4073276
0.05202377,0.4073202
0.09182441,0.40731293
0.070311785,0.4070946
0.0826993,0.4068792
0.07676804,0.406875
0.1102221,0.4058361
0.08439326,0.40542763
0.07409036,0.40522876
0.065711856,0.4054383
0.07991266,0.40544355
0.04420805,0.40645033
0.060491204,0.40644905
0.03797388,0.40723893
0.07469761,0.4068396
0.06676304,0.40722656
0.08043933,0.4078028
0.02767551,0.40895063
0.074762344,0.40970093
0.084555745,0.41006097
0.09925914,0.41003788
0.067001104,0.41039157
0.09045005,0.40999252
0.05778718,0.40978423
0.031300902,0.4108728
0.06726098,0.41066176
0.101278365,0.41045323
0.07755983,0.4100654
0.03456831,0.4107659
0.097724676,0.41056034
0.0720005,0.41107142
0.09795439,0.41104403
0.048891664,0.41101694
0.071333766,0.41116574
0.10287237,0.41061452
0.031580567,0.41111112
0.073023915,0.4112569
0.07666087,0.4119162
0.08443332,0.41188523
0.09440422,0.41151494
0.09622514,0.41148648
0.09012711,0.41162634
0.056604862,0.41209894
0.07361162,0.4119016
0.06771886,0.41236773
0.056684494,0.4120066
0.042527437,0.41312173
0.07996154,0.41259766
0.081771374,0.41272667
0.046673536,0.41301546
0.07278061,0.413141
0.102356076,0.41230866
0.06391847,0.4133883
0.07105923,0.41335228
0.06809485,0.41363066
0.08328211,0.41375
0.07139206,0.41402364
0.07135999,0.41413984
0.05930364,0.41410097
0.057581306,0.41467524
0.07186079,0.41417682
0.05071771,0.41444173
0.058475375,0.4147041
0.058406472,0.41451323
0.09094274,0.41432416
0.03170502,0.41473213
0.08145034,0.41439572
0.062588334,0.41479954
0.06879032,0.4149061
0.09229481,0.41442758
0.036359906,0.41497093
0.08759987,0.41435185
0.07440615,0.4137385
0.04378462,0.41413417
0.054644585,0.4138128
0.07050347,0.4137784
0.05997312,0.41388574
0.092941046,0.4135698
0.065559626,0.41367713
0.035128117,0.414481
0.09838283,0.41402778
0.07261515,0.41371682
0.08426213,0.41368392
0.04730141,0.41419956
0.04447663,0.41443777
0.04664755,0.4152174
0.07439017,0.4150433
0.050035,0.4152748
0.06440985,0.4149678
0.06902683,0.41466346
0.10733688,0.41422874
0.059502006,0.4147246
0.068630576,0.41495255
0.04878044,0.4154412
0.07419562,0.41514122
0.08006561,0.41484374
0.067242265,0.41493776
0.062021494,0.41477272
0.076937675,0.41499487
0.060028672,0.4145748
0.04545474,0.41466838
0.047840476,0.41526932
0.07903361,0.41535932
0.07636738,0.41494456
0.0376693,0.41541165
0.089524746,0.415125
0.07707536,0.41459164
0.06458974,0.41455853
0.057953715,0.41464922
0.051154375,0.41461614
0.055101037,0.41507354
0.046027184,0.4156494
0.048222303,0.41573444
0.086894035,0.41545543
0.0641253,0.41554055
