LOSS,ACCURACY
1.2321107,0.640625
1.6266952,0.546875
2.108943,0.5364583
1.4353995,0.5546875
1.2041707,0.55625
1.8085105,0.5442708
1.5100418,0.5379464
1.346313,0.51953125
1.3644857,0.5052083
1.1864843,0.5125
1.1474814,0.51278406
1.3419904,0.5130208
1.1948452,0.5144231
1.674778,0.50558037
1.2598432,0.50104165
1.1353996,0.5
1.0882795,0.4990809
1.1136132,0.5017361
1.0781561,0.49835527
1.1698284,0.49765626
1.0406936,0.49776787
1.1283307,0.49573863
1.0074615,0.5
1.1834633,0.50065106
1.0633711,0.501875
1.1472654,0.5048077
1.1256979,0.5052083
1.0808911,0.5083705
1.1218402,0.5075431
1.1076635,0.5046875
1.1408694,0.5030242
1.2900348,0.50341797
1.0958006,0.5042614
1.085437,0.5045956
0.9974698,0.5080357
1.0038687,0.51085067
0.9669395,0.5118243
0.9847287,0.5143914
1.203247,0.51322114
1.0605974,0.5136719
1.2799256,0.51105183
1.1341271,0.5107887
1.0927079,0.50981104
1.0663769,0.5102983
0.9713309,0.51354164
0.9352873,0.516644
1.1590561,0.5169548
0.90555465,0.51920575
1.1859412,0.51785713
0.9977107,0.51875
0.9785212,0.5193015
0.987313,0.5213341
1.0829837,0.5232901
1.0653509,0.5234375
0.94138926,0.5247159
1.2611587,0.5231585
1.0114384,0.5238487
1.0578194,0.52397627
0.9632024,0.5256886
0.9830266,0.5278646
1.0957218,0.5263832
1.121021,0.5264617
1.0141562,0.52703375
1.0875587,0.5266113
1.0029484,0.52716345
1.0172179,0.5265151
1.019503,0.5263526
1.0666616,0.52642465
1.0203116,0.52649456
1.0298097,0.52723217
1.0104961,0.52728873
0.93058157,0.5286458
1.0615733,0.5276113
1.1729542,0.5266047
1.0155272,0.526875
0.94294333,0.5263158
1.0312642,0.52597404
1.0297605,0.52584136
1.0144001,0.5253165
0.948166,0.52558595
0.97764647,0.5260417
0.95979327,0.52667683
1.0777646,0.5269202
1.0299869,0.52734375
1.0749708,0.52794117
1.1265715,0.52816135
1.1057044,0.52729887
1.0420971,0.52840906
1.1366546,0.52773875
1.0372928,0.52795136
1.0437281,0.5281593
1.0382408,0.52836275
0.96089256,0.5294019
0.95666414,0.53025264
1.0660158,0.5299342
1.0678527,0.52978516
1.0132967,0.5301224
0.92324734,0.5304528
0.93652284,0.53093433
1.0198276,0.530625
0.8940513,0.5315594
1.0339844,0.53155637
1.0803921,0.5309466
0.88947725,0.53230166
0.9423628,0.5328869
1.1199746,0.5321344
1.2608235,0.53095794
1.0863067,0.53139466
0.9271786,0.5315367
0.87207127,0.53238636
1.0634143,0.5323761
0.97982043,0.5327846
1.0114472,0.53318584
1.0206206,0.5338542
1.0591738,0.53369564
0.99797416,0.5334052
0.9750047,0.53392094
