LOSS,ACCURACY
1.3022486,0.40625
1.1655163,0.4765625
1.074045,0.48958334
1.1362195,0.49609375
0.9513824,0.528125
1.0667136,0.5338542
1.2245133,0.52901787
1.0421505,0.5292969
1.1316781,0.53125
1.1291167,0.5265625
1.0202973,0.5269886
1.1309539,0.52734375
0.94305897,0.5300481
0.9766961,0.5323661
1.0438211,0.53020835
1.0231941,0.5283203
1.0608857,0.52389705
1.0663955,0.5164931
0.9386433,0.515625
1.0042377,0.51484376
0.9737116,0.5186012
0.96567446,0.52059656
1.0151535,0.5210598
1.1038538,0.52408856
1.1624541,0.525
0.9778217,0.52884614
1.0337226,0.5318287
1.0906016,0.52901787
0.9429539,0.52963364
1.1965973,0.5265625
0.93072367,0.5267137
0.9805919,0.5263672
1.0789784,0.5255682
1.022793,0.5257353
0.99116987,0.5263393
0.95268685,0.5260417
1.0859063,0.527027
1.0583873,0.5246711
1.1430765,0.52163464
0.94094354,0.52304685
1.096284,0.52172256
1.0850077,0.52008927
0.8956383,0.52252907
0.9977253,0.52272725
0.95668554,0.5229167
0.95138,0.5251359
1.0590361,0.5262633
1.0568643,0.52766925
1.2326422,0.5277423
0.9461887,0.53
1.1079714,0.52910537
0.9736831,0.53094953
0.9758825,0.5315448
0.88596,0.5329861
0.95106125,0.5338068
0.9591851,0.53404015
1.0520724,0.5339912
1.1098081,0.5331358
1.0875112,0.5315148
1.0757694,0.5307292
1.0284853,0.5309939
0.9030076,0.5330141
0.9968865,0.53397816
0.9889571,0.5341797
1.0624615,0.53389424
1.0044435,0.53361744
1.086583,0.53288245
1.0724795,0.5335478
1.0972154,0.5321558
1.022149,0.53258926
1.0083804,0.53191024
1.0488453,0.5321181
1.0813614,0.5318921
0.97808564,0.5329392
0.9908397,0.53458333
0.86216784,0.5365954
0.99880546,0.53733766
1.0316777,0.53725964
1.1829216,0.5363924
1.0200074,0.5359375
1.01847,0.53549385
1.0813797,0.5360137
0.94809407,0.5368976
1.0910685,0.53627235
0.9232664,0.53768384
0.91702676,0.5390625
0.97710043,0.5393319
1.0344965,0.53888494
0.9818481,0.53967696
1.0834494,0.5390625
0.8870308,0.540522
0.8897686,0.5412704
0.99802846,0.54149866
0.95206845,0.54205453
0.9925484,0.54259866
0.9733368,0.54248047
1.1696615,0.54204255
0.9463166,0.5432079
1.0670586,0.5430871
1.0687356,0.54296875
1.0023896,0.5434715
0.9624887,0.5441176
1.0764959,0.5439927
0.83327293,0.5455228
1.0013868,0.5459821
0.935125,0.5462854
1.0718625,0.5452687
1.0686603,0.54470485
1.0193255,0.54443806
1.118953,0.54375
1.0180001,0.5436374
1.0854967,0.5428292
1.0142223,0.5425885
0.9892441,0.5431743
0.9625577,0.5430707
1.0581667,0.54296875
0.9682947,0.5432692
1.0758581,0.5426377
1.0461397,0.5422794
0.9749924,0.5424479
0.9401113,0.5428719
1.029361,0.54264855
1.0565817,0.54280996
0.96383405,0.54322076
1.0783752,0.542875
1.0119567,0.5434028
1.075865,0.54318404
1.107134,0.54248047
1.1181508,0.5417878
1.0257995,0.54134613
1.0811634,0.54126906
1.0088603,0.54095644
1.1033207,0.5401786
1.0763127,0.5398787
1.0276588,0.5399306
1.010563,0.5403263
1.037563,0.5406022
1.0256603,0.5404212
0.96780324,0.54058003
0.9058502,0.54118305
1.0058165,0.5417775
0.979457,0.5419234
1.0110655,0.54228586
0.8988559,0.5427517
1.0607262,0.54256463
1.0506573,0.54238015
0.9675725,0.5428359
0.97032857,0.54296875
0.8625995,0.54362416
1.0801542,0.54354167
0.9087055,0.5441846
0.96202284,0.5446135
1.1451551,0.54370916
1.0485722,0.54352677
1.0570129,0.5431452
1.0008235,0.54296875
1.0403429,0.54229695
0.98517454,0.5419304
1.0790299,0.5420597
1.0550132,0.54160154
0.9930024,0.5415373
1.039388,0.5416667
1.0114615,0.54141104
0.9949691,0.54173017
0.9937962,0.541572
