LOSS,ACCURACY
0.12268728,0.34375
0.17592603,0.296875
0.15668237,0.32291666
0.080075204,0.3515625
0.13966358,0.3625
0.151721,0.375
0.096132636,0.4017857
0.11637658,0.40625
0.14173126,0.4027778
0.17040163,0.39375
0.10576087,0.38636363
0.15086412,0.3828125
0.078344405,0.3846154
0.14312845,0.3794643
0.15286672,0.37708333
0.09615171,0.38085938
0.20734537,0.375
0.09340781,0.3767361
0.11002451,0.38157895
0.13967282,0.3796875
0.092102885,0.38690478
0.086961746,0.39488637
0.074032545,0.3980978
0.10476327,0.3997396
0.072182715,0.4025
0.059770048,0.40625
0.13381267,0.4050926
0.1547541,0.4017857
0.1112842,0.40086207
0.10765034,0.4
0.08645058,0.40221775
0.08597118,0.40527344
0.1162796,0.40246212
0.0445624,0.4071691
0.12037557,0.40803573
0.10324538,0.41145834
0.097426414,0.4096284
0.09369671,0.41282895
0.1167537,0.40945512
0.08846408,0.4109375
0.078285575,0.41158536
0.09667963,0.41145834
0.058673143,0.41206396
0.10473347,0.4119318
0.0721184,0.41319445
0.10188168,0.41576087
0.07785952,0.4162234
0.06878513,0.4205729
0.09845704,0.41964287
0.11832827,0.418125
0.08362973,0.4197304
0.15373546,0.41826922
0.10742867,0.41568395
0.10109711,0.41724536
0.116316974,0.4153409
0.11415714,0.41517857
0.099491656,0.4161184
0.0891642,0.41594827
0.121881485,0.4147246
0.08687854,0.41458333
0.12307423,0.414959
0.07834488,0.41582662
0.08292693,0.41617063
0.068345904,0.4165039
0.07504797,0.4158654
0.08949041,0.41761363
0.091269076,0.41791046
0.10058904,0.41727942
0.04514408,0.41938406
0.058273137,0.42008927
0.10608107,0.41857395
0.07537168,0.4184028
0.09853393,0.4186644
0.087842226,0.4189189
0.13327807,0.41833332
0.11163521,0.4161184
0.14186102,0.41396105
0.082294345,0.41386217
0.15373021,0.41218355
0.078350484,0.41171876
0.11225206,0.41319445
0.10430908,0.41234756
0.083100796,0.4122741
0.06889713,0.41145834
0.0700475,0.41066176
0.07883942,0.4113372
0.04460478,0.41235632
0.08715284,0.41299716
0.07923663,0.4122191
0.0781557,0.4138889
0.09029156,0.41449177
0.052230358,0.41338316
0.070100665,0.4139785
0.105906606,0.4119016
0.08905649,0.41282895
0.11091387,0.41210938
0.09838092,0.4107603
0.085232496,0.40975764
0.045549154,0.41098484
0.06202221,0.4115625
0.09781039,0.41058168
0.072929144,0.41115198
0.05630648,0.41171116
0.080044866,0.41165864
0.10573423,0.4107143
0.06880987,0.410967
0.06606388,0.41121495
0.05268097,0.4123264
0.09677559,0.41227064
0.048778176,0.41306818
0.08530009,0.41300675
0.0835222,0.41210938
0.048466206,0.41344026
0.076223135,0.41282895
0.046867013,0.41413045
0.08172333,0.41379312
0.04463172,0.41452992
0.06157875,0.4147246
0.08826172,0.41360295
0.09592545,0.41302082
0.04131818,0.41451445
0.06354439,0.41470286
0.08413464,0.4156504
0.12082845,0.4155746
0.07692981,0.415
0.05638981,0.4159226
0.0870049,0.41609251
0.03365302,0.41748047
0.05022359,0.41860464
0.082938254,0.4185096
0.076099515,0.41841602
0.045576453,0.41950756
0.092959404,0.41893798
0.058778763,0.4195429
0.08280456,0.4189815
0.060247302,0.42003676
0.06455982,0.41993612
0.049266934,0.4214221
0.058131456,0.4219874
0.103090286,0.42165178
0.063990295,0.4226507
0.09021711,0.42275527
0.09624368,0.42198426
0.07456541,0.42209202
0.046254992,0.4226293
0.045782328,0.42273116
0.080605865,0.42283162
0.04237783,0.42419764
0.07019293,0.42449665
0.06569809,0.42479166
0.09157038,0.42384106
0.06262493,0.42413652
0.107411385,0.4240196
0.0572052,0.42451298
0.07257354,0.42419356
0.086832285,0.4236779
0.10614133,0.42296976
0.060712576,0.4232595
0.07097161,0.4231525
0.079882145,0.42324218
0.07150388,0.42352486
0.064910054,0.4236111
0.067505,0.42331287
0.075083256,0.4226372
0.052930355,0.42291668
0.054989696,0.42319277
0.073403716,0.4229042
0.037745833,0.4231771
0.088899255,0.422892
0.06189239,0.4227941
0.032741427,0.4239766
0.05725324,0.42423692
0.043883085,0.42413294
0.070147514,0.42403018
0.056957245,0.42482144
0.045642853,0.4263139
0.09144604,0.42549434
0.0486899,0.42679074
0.122021675,0.42562848
0.086577415,0.42552084
0.06644082,0.42506906
0.050284624,0.42530906
0.06639302,0.42520493
0.07386857,0.42578125
0.07591796,0.42635134
0.11539972,0.42590725
0.042609453,0.42596924
0.071238935,0.42652926
0.064983964,0.42609128
0.09115076,0.4256579
0.08228624,0.4257199
0.0463928,0.42626953
0.057087183,0.42665157
0.055544734,0.4265464
0.07016027,0.42660257
0.05024612,0.4276148
0.03982091,0.42814085
0.07733798,0.42850378
