LOSS,ACCURACY
1.2546662,0.328125
1.265307,0.3671875
1.0432072,0.453125
0.98932123,0.5078125
1.2968388,0.49375
1.1813924,0.5026042
0.99330264,0.5245536
1.041866,0.5175781
1.0169183,0.5225694
1.0565476,0.521875
1.0867891,0.5255682
1.0796847,0.52473956
1.0178285,0.52524036
1.0380259,0.5234375
1.0596423,0.51979166
0.97805583,0.5214844
1.0699478,0.5183824
1.092522,0.5164931
1.1143925,0.5131579
1.1642647,0.5109375
1.0475819,0.5119048
0.90642583,0.51846594
1.1134503,0.5169837
1.055087,0.51627606
1.1517642,0.515
1.1408261,0.51322114
0.925608,0.515625
1.1293917,0.51339287
1.0437117,0.515625
0.98157346,0.51666665
1.045829,0.5136089
1.0515406,0.51220703
1.0190015,0.51420456
1.1406031,0.511489
0.964773,0.5125
0.99221075,0.51432294
1.0728753,0.5130912
0.93094015,0.5152138
0.94843817,0.51602566
0.975234,0.5171875
1.0647362,0.5152439
1.2319944,0.5119048
1.1068921,0.5123547
1.0246012,0.51278406
1.069671,0.51180553
1.1036379,0.51086956
1.0783072,0.5103058
1.0561981,0.5100911
1.0285463,0.5102041
0.9803808,0.510625
0.9751829,0.5101103
0.9756163,0.5129207
1.0947266,0.5117925
1.0705091,0.5124421
1.1204228,0.51193184
1.0356371,0.51283485
1.0697564,0.51260966
0.9154335,0.5145474
1.0085905,0.5153602
1.0824631,0.5153646
1.1750162,0.5143443
0.8992764,0.5166331
1.0833553,0.5171131
1.1220329,0.51586914
1.0218885,0.5168269
1.0374848,0.51586175
1.1768851,0.5142257
1.0679871,0.51401657
0.9721977,0.51449275
1.1071159,0.51339287
1.1190032,0.51254404
0.9908503,0.51323783
0.9997755,0.51434076
1.0425193,0.514147
1.0873646,0.51375
1.0296286,0.5143914
1.0320402,0.51501626
1.2320085,0.5134215
1.1770446,0.5124605
1.0268962,0.5132812
1.0191021,0.5140818
1.0861702,0.51391006
1.0410249,0.5146837
0.98934126,0.515067
1.1040419,0.51507354
0.9637574,0.51598835
0.9523666,0.5168822
1.0007889,0.51740056
0.9848609,0.5179073
0.9870712,0.51770836
0.9964382,0.51734203
1.0159249,0.51715356
0.92188406,0.5188172
0.9732516,0.51894945
0.93175465,0.52039474
1.0627712,0.51985675
1.1258765,0.51965207
0.99734205,0.52040815
0.93224,0.521149
0.9905659,0.52140623
