LOSS,ACCURACY
1.1748779,0.5625
1.2499268,0.5546875
1.2282298,0.515625
1.2541475,0.52734375
1.1889828,0.528125
1.2504537,0.5078125
1.2038736,0.5
1.0022895,0.5019531
1.0162301,0.5
1.0114863,0.5
0.9947542,0.50284094
1.1328166,0.5052083
1.0789764,0.5
1.2038627,0.49441963
1.0633342,0.5
1.0365613,0.50097656
1.0828362,0.5
1.0794642,0.5017361
1.1874529,0.5
1.2680467,0.4953125
0.98814464,0.50074404
1.1822337,0.5
0.9475011,0.50475544
0.99760836,0.5078125
1.0954762,0.5075
1.1151319,0.5078125
0.9949402,0.5127315
1.0919818,0.51116073
1.0439765,0.51131463
1.1018434,0.5083333
1.1337452,0.5065524
1.2191837,0.50439453
1.0609868,0.5042614
1.0049613,0.5045956
1.022976,0.5066964
1.1230092,0.5060764
0.9648734,0.5088682
0.98689044,0.50986844
1.0310935,0.510016
1.0986776,0.509375
0.99716544,0.50952744
0.9827324,0.5093006
1.0079193,0.51090115
0.9288529,0.5134943
1.0777714,0.51458335
1.1141059,0.5142663
1.0549821,0.5142952
1.0606487,0.5136719
0.966257,0.513074
0.9197031,0.516875
0.96561646,0.51868874
0.95345664,0.5198317
1.0268705,0.5200472
1.0390769,0.5199653
1.0892364,0.5190341
1.0683403,0.51785713
1.0658706,0.5169956
0.99934006,0.516972
0.97830284,0.5169492
1.053758,0.51640624
1.0631827,0.5153689
0.91024446,0.51789314
0.966225,0.5186012
1.0492578,0.51904297
1.0652988,0.51971155
0.87938035,0.52154356
1.0034322,0.52238804
1.1153666,0.52205884
1.1171695,0.5210598
1.1233135,0.52008927
0.9570361,0.5215669
0.91601753,0.5232205
1.083919,0.52290237
0.9762752,0.5228041
1.1213831,0.5225
0.9789712,0.5228207
1.0131524,0.52333605
0.9688595,0.52323717
1.0118113,0.522943
0.95144475,0.52441406
