LOSS,ACCURACY
0.09234285,0.34375
0.09057057,0.390625
0.08177674,0.33333334
0.11288273,0.3046875
0.049830556,0.33125
0.10450411,0.328125
0.086524844,0.3125
0.07667482,0.3125
0.055051804,0.3159722
0.054070234,0.31875
0.013661623,0.32670453
0.017772913,0.34635416
0.043053985,0.34615386
0.031440377,0.359375
0.0015467405,0.375
0.08810103,0.36914062
0.06263149,0.37316176
0.036280632,0.3784722
0.025591135,0.38157895
0.024133563,0.384375
0.049376965,0.38541666
0.065751195,0.390625
-0.001904726,0.39266303
0.015657544,0.3971354
0.018265605,0.39875
0.020472169,0.39903846
0.03896141,0.40046296
0.05439174,0.40066963
-0.002489686,0.40193966
0.02589345,0.40208334
0.017490268,0.40625
-0.007371187,0.41015625
-0.012337685,0.41761363
0.04014933,0.42003676
-0.021688461,0.42767859
-0.024161935,0.4314236
-0.024861693,0.4358108
-0.03665912,0.4375
0.0016738176,0.44070512
0.023317218,0.44296876
0.061216474,0.44283536
0.058755517,0.4419643
-0.038349748,0.44331396
0.045133233,0.44389203
-0.0025663376,0.44722223
0.017689943,0.44769022
0.04789889,0.44481382
-0.024985433,0.44596353
-0.010368705,0.44770408
-0.06477857,0.451875
0.05036497,0.45159313
0.046219826,0.45192307
0.033232212,0.4528302
-0.03082192,0.4554398
-0.0021653175,0.45738637
0.046640754,0.45814732
-0.041961193,0.46052632
-0.1295861,0.46605605
0.0717994,0.46557203
-0.05427915,0.46875
-0.030871391,0.47233605
0.005240798,0.4732863
0.01903665,0.4747024
0.014127731,0.47607422
-0.0011991262,0.47740385
-0.03635633,0.47916666
-0.032727003,0.48087686
0.028642535,0.48069853
-0.04755318,0.48324275
0.029163122,0.48392856
0.005146146,0.48459506
0.008696675,0.48524305
0.02159071,0.4854452
-0.11821544,0.4881757
-0.028899312,0.49041668
-0.032325745,0.4921875
0.10452926,0.49107143
0.06366575,0.49078527
-0.08032906,0.49287975
-0.064841986,0.49414062
0.01512301,0.49421296
0.062120795,0.49314025
0.051313877,0.49246988
-0.006106615,0.4940476
-0.05568397,0.49632353
0.036460638,0.49672964
-0.094779074,0.4989224
0.00400126,0.49893466
0.0010824203,0.50035113
0.055517673,0.5
0.08228552,0.4989698
-0.04153186,0.5016984
-0.011371613,0.5023522
-0.03145045,0.5036569
0.025636911,0.50427634
-0.0420413,0.5055339
-0.0291484,0.5067655
0.025521278,0.5066964
0.068007946,0.5059975
-0.024983764,0.50625
-0.045808256,0.5074257
-0.009570479,0.5085784
