LOSS,ACCURACY
1.278671,0.4375
1.162419,0.484375
1.1891922,0.47395834
1.3204799,0.4375
1.0698036,0.446875
0.99430025,0.46354166
1.0230653,0.48214287
1.0663785,0.49414062
1.2339802,0.47916666
1.0636448,0.484375
1.072457,0.4872159
1.0073926,0.4908854
1.0704918,0.48317307
0.9526349,0.4877232
0.98771936,0.48645833
1.0603251,0.4873047
1.0413463,0.48805147
0.9529259,0.4921875
1.0668626,0.49095395
1.071038,0.490625
1.060992,0.49181548
1.0731412,0.4943182
1.0744464,0.49456522
0.92782694,0.5019531
1.0974275,0.500625
1.0244131,0.5036058
0.99527603,0.5081019
1.0656815,0.5083705
1.1452849,0.5096983
0.9694905,0.5125
1.1273022,0.51159275
1.0792392,0.51220703
0.87375146,0.515625
0.9967934,0.5183824
0.9973158,0.5183036
1.0759486,0.5182292
1.1156915,0.5168919
1.1296977,0.5131579
1.0311553,0.51121795
1.2008047,0.5101563
1.0950273,0.50914633
0.96136385,0.5104167
1.1029727,0.5072674
0.94139284,0.5099432
1.0946596,0.51180553
1.0163357,0.51358694
1.0891033,0.51296544
0.89400196,0.51464844
1.008331,0.5153061
1.061976,0.51625
0.98514956,0.5168505
0.93780166,0.5189303
1.1226529,0.5182783
1.0549687,0.5176505
1.0806322,0.5173296
1.1501086,0.5167411
1.0847876,0.5153509
0.9239305,0.51724136
1.027672,0.5166843
1.1374861,0.515625
1.1206955,0.5146004
1.097933,0.51310486
1.0184245,0.51339287
1.0655506,0.5136719
0.98938096,0.5141827
1.0900688,0.51325756
0.9950534,0.51492536
0.99874336,0.5147059
1.0831836,0.51449275
1.0636578,0.5140625
0.9599056,0.51452464
1.003881,0.51519096
0.99035037,0.515625
0.9984559,0.515625
0.99234164,0.5160417
1.0001118,0.51644737
0.94391835,0.5180601
1.0606853,0.51702726
0.8854794,0.5191851
0.9463823,0.51953125
1.0472423,0.51948303
0.9048849,0.5211509
1.1337887,0.5201431
1.0037782,0.52008927
1.0564787,0.5202206
1.0167303,0.52034885
0.9613008,0.5215517
1.0676835,0.5213068
1.0237024,0.52106744
1.0089335,0.52152777
1.0893605,0.5206044
1.0782716,0.51953125
1.0536678,0.5194892
0.95618904,0.5199468
1.0044591,0.52039474
1.1146902,0.51985675
0.90764314,0.52110183
0.9586799,0.5216837
0.9385855,0.5225694
1.0433103,0.52234375
